lake_id,lake_name,lake_county,nearest_town,lake_area,littoral_area,lake_depth,mean_depth,water_access_sites,lake_longitude,lake_latitude
16049100,Sober,Cook,Lutsen,9.59,0.0,18.0,0.0,[],-90.805026,47.824377
16033500,Sock,Cook,Grand Marais,20.42,16.0,23.0,0.0,[],-90.542026,48.083489
16024400,South,Cook,Maple Hill,1144.75,167.0,140.0,0.0,[],-90.535931,48.100788
16007300,South Bean,Cook,Maple Hill,16.15,16.15,14.0,0.0,[],-90.250532,48.023154
16003400,South Fowl,Cook,Hovland,1586.49,1586.46,10.0,6.0,[],-90.004341,48.052319
16032300,South Otto,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.605679,47.999705
16045700,South Temperance,Cook,Lutsen,214.3,151.0,24.0,0.0,[],-90.775287,47.933995
38000100,South Wigwam,Lake,Schroeder,62.88,62.88,6.0,0.0,[],-91.027555,47.697167
16008200,Spark,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.236113,47.979493
16006200,Spaulding,Cook,Grand Marais,42.78,36.0,36.0,0.0,[],-90.223744,48.052258
16019700,Spen,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.438627,48.049363
16009200,Squash,Cook,Maple Hill,23.7,23.7,11.0,0.0,[],-90.250093,48.007717
16020200,Squint,Cook,Grand Marais,16.09,14.0,23.0,0.0,[],-90.46487,48.04364
16040800,Squire,Cook,Lutsen,85.06,85.06,7.0,0.0,[],-90.70697,47.911166
16040500,Star,Cook,Lutsen,107.11,107.11,13.0,0.0,['was00120'],-90.646726,47.906777
16029300,State,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.531538,47.977497
16045500,Stem,Cook,Lutsen,39.42,37.0,34.0,0.0,[],-90.763132,47.88917
16001400,Stevens,Cook,Hovland,22.37,18.6,16.0,0.0,[],-89.993302,47.908494
16037000,Strobus,Cook,Lutsen,10.31,9.5,22.0,8.0,[],-90.740484,47.751567
16003900,Stump,Cook,Hovland,254.2,59.0,54.0,24.0,[],-90.130266,48.045147
16007900,Sunfish,Cook,Grand Marais,84.46,40.0,25.0,13.2,[],-90.156545,47.990642
16000100,Superior,Cook,Grand Marais,0.0,0.0,0.0,0.0,"['was00934', 'was02584', 'was00935', 'was00936', 'was01626', 'was02576', 'was00916', 'was00917', 'was00918', 'was02577', 'was00919', 'was00920', 'was00925', 'was02580', 'was00927', 'was02581', 'was00928', 'was02582', 'was00931', 'was00566', 'was00573', 'was02574', 'was00911', 'was00913', 'was02575', 'was00914', 'was00915', 'was02982']",-90.789304,47.361762
16034300,Surber,Cook,Grand Marais,7.02,6.0,21.0,9.0,[],-90.558712,48.066353
16021500,Swamp,Cook,Grand Marais,181.37,181.37,10.0,0.0,[],-90.482474,48.029023
16025600,Swamp,Cook,Maple Hill,91.57,91.57,8.0,0.0,[],-90.58676,47.846182
16012800,Swamper,Cook,Grand Marais,50.65,50.65,9.5,0.0,[],-90.374462,48.01214
16026800,Swan,Cook,Grand Marais,198.98,48.0,122.0,0.0,[],-90.526613,47.954287
16006400,Table,Cook,Maple Hill,19.58,19.58,5.0,0.0,[],-90.246072,48.058103
16065500,Tail,Cook,Tofte,20.76,20.76,3.0,0.0,[],-90.926466,47.722236
16038400,Tait,Cook,Lutsen,355.09,355.09,15.0,0.0,['was00113'],-90.694124,47.819895
16018700,Talus,Cook,Grand Marais,16.91,14.0,22.0,0.0,[],-90.424733,47.905194
16049200,Temperance River,Cook,Lutsen,32.83,32.83,11.0,0.0,[],-90.810408,47.827812
16061300,Tenor,Cook,Prairie Portage,21.45,21.45,11.0,0.0,[],-90.876502,48.195283
16062100,Tepee,Cook,Prairie Portage,89.29,0.0,22.0,0.0,[],-90.811329,48.158572
16016000,Thompson,Cook,Grand Marais,18.22,18.22,12.0,7.6,[],-90.48807,47.833565
16019200,Thrasher,Cook,Grand Marais,23.67,23.3,27.0,0.0,[],-90.497663,47.894119
16019100,Thrush,Cook,Grand Marais,14.95,6.2,48.0,0.0,[],-90.500009,47.896735
16065400,Timber,Cook,Sawbill Landing,278.25,278.25,12.0,0.0,[],-90.998679,47.753869
16037600,Tobacco,Cook,Lutsen,9.89,9.89,9.0,0.0,[],-90.748337,47.885765
16001900,Tom,Cook,Hovland,404.49,334.0,35.0,0.0,['was01908'],-90.056547,47.922847
16034500,Tomash,Cook,Lutsen,95.3,95.3,5.0,3.0,[],-90.63243,47.88395
16007000,Tomato,Cook,Grand Marais,26.78,0.0,19.0,0.0,[],-90.207233,48.022854
16064500,Toohey,Cook,Schroeder,369.49,368.94,11.0,0.0,['was00127'],-90.953757,47.719478
16033600,Topper,Cook,Grand Marais,47.14,28.0,28.0,0.0,[],-90.570197,48.085494
16026900,Tote,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.531953,47.944401
16045800,Town,Cook,Lutsen,85.92,25.0,72.0,0.0,[],-90.762837,47.975507
16012700,Trap,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.361991,48.028152
16004900,Trout,Cook,Grand Marais,258.91,59.0,77.0,0.0,['was01909'],-90.172684,47.870068
16041700,Tucker,Cook,Grand Marais,146.52,93.0,42.0,0.0,[],-90.686239,48.056603
16013200,Turnip,Cook,Grand Marais,20.82,14.5,30.0,0.0,[],-90.264871,48.011728
16025100,Turtle,Cook,Lutsen,60.83,60.83,8.0,0.0,[],-90.610655,47.778658
16062300,Tuscarora,Cook,Grand Marais,805.07,198.0,130.0,0.0,[],-90.882339,48.040594
16010200,Twelve,Cook,Maple Hill,14.99,0.0,21.0,0.0,[],-90.263818,47.947665
16015600,Two Island,Cook,Grand Marais,753.83,702.0,27.0,0.0,['was00121'],-90.466298,47.873612
16001100,Unnamed,Cook,Red Rock,12.7,12.7,8.0,0.0,[],0.0,0.0
16001600,Unnamed,Cook,Hovland,13.47,0.0,17.0,0.0,[],0.0,0.0
16002000,Unnamed,Cook,Hovland,22.29,0.0,21.0,0.0,[],0.0,0.0
16020600,Unnamed,Cook,Maple Hill,8.55,0.0,25.0,0.0,[],0.0,0.0
16023100,Unnamed,Cook,Maple Hill,8.33,0.0,18.0,0.0,[],0.0,0.0
16029700,Unnamed,Cook,Grand Marais,9.9,6.9,27.0,11.1,[],0.0,0.0
16060700,Unnamed,Cook,Prairie Portage,0.0,0.0,0.0,0.0,['was01148'],0.0,0.0
16079600,Unnamed,Cook,Prairie Portage,5.33,0.0,31.0,0.0,[],0.0,0.0
16081400,Unnamed,Cook,Covill,6.39,0.0,22.0,0.0,[],0.0,0.0
16081600,Unnamed,Cook,Hovland,7.73,0.0,17.0,0.0,[],0.0,0.0
16084000,Unnamed,Cook,Prairie Portage,6.83,0.0,17.0,0.0,[],0.0,0.0
16041200,Upper Cone,Cook,Lutsen,81.2,25.0,55.0,25.0,[],-90.684039,47.974173
16006100,Vale,Cook,Grand Marais,23.93,13.0,34.0,0.0,[],-90.185414,48.059305
16008300,Vaseux,Cook,Hovland,9.37,4.87,10.0,0.0,[],-90.132814,48.111177
16040900,Vern,Cook,Lutsen,122.81,92.0,42.0,0.0,[],-90.727503,47.90371
16026700,Vernon,Cook,Grand Marais,239.59,70.0,101.0,0.0,[],-90.576651,47.943984
16071900,Virgin,Cook,Prairie Portage,57.69,22.0,40.0,0.0,[],-90.990524,48.056155
16022400,Vista,Cook,Grand Marais,165.64,150.7,47.0,0.0,[],-90.486344,47.993312
16066700,Vyre,Cook,Sawbill Landing,22.1,22.1,4.0,0.0,[],-90.978318,47.814563
16064000,Waffle,Cook,Schroeder,23.85,23.85,4.0,0.0,[],-90.925326,47.699223
16019600,Wampus,Cook,Grand Marais,30.45,26.0,18.0,0.0,['was00117'],-90.40878,48.056146
16034900,Wanihigan,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.639136,47.980101
16024800,Ward,Cook,Lutsen,38.85,38.85,13.0,0.0,['was02970'],-90.631568,47.715668
16013800,Watap,Cook,Maple Hill,198.77,0.0,45.0,0.0,[],-90.324323,48.10125
16048300,Wee,Cook,Tofte,11.3,10.0,34.0,0.0,[],-90.778292,47.856245
16052000,Weird,Cook,Lutsen,29.42,29.42,6.0,0.0,[],-90.78883,47.91322
16039800,Wench,Cook,Lutsen,23.48,11.0,59.0,0.0,[],-90.754478,47.946138
16071800,West Fern,Cook,Tofte,81.5,16.0,60.0,0.0,[],-90.975948,48.06034
16058700,West Kerfoot,Cook,Prairie Portage,23.02,23.02,15.0,0.0,[],-90.793222,48.115559
16031500,West Otto,Cook,Maple Hill,0.0,0.0,0.0,0.0,[],-90.6177,48.0049
16008600,West Pike,Cook,Grand Marais,788.2,224.0,120.0,0.0,[],-90.20519,48.086326
16038700,West Pipe,Cook,Lutsen,15.03,15.03,6.0,0.0,[],-90.741674,47.888123
16034100,West Pope,Cook,Grand Marais,84.03,84.03,14.0,6.0,[],-90.601752,48.071582
16018600,West Twin,Cook,Grand Marais,133.56,96.3,37.0,11.3,['was00128'],-90.407944,47.904037
16041000,Whack,Cook,Lutsen,29.86,26.0,27.0,8.0,[],-90.717834,47.9008
16029100,Whale,Cook,Maple Hill,24.5,24.5,10.0,0.0,[],-90.545881,47.892342
16040300,Whip,Cook,Lutsen,32.51,32.51,9.0,0.0,[],-90.696516,47.919249
16033800,Whisker,Cook,Maple Hill,18.44,18.44,5.0,0.0,[],-90.609273,48.085679
16036900,White Pine,Cook,Lutsen,346.14,346.14,10.0,0.0,['was01876'],-90.751576,47.748616
16036100,Williams,Cook,Lutsen,36.25,36.0,19.0,0.0,[],-90.706137,47.79558
16037400,Wills,Cook,Lutsen,65.69,65.69,6.0,0.0,[],-90.702265,47.80439
16035400,Winchell,Cook,Grand Marais,876.3,223.0,160.0,0.0,[],-90.597173,47.991804
16068600,Wine,Cook,Tofte,268.11,153.0,65.0,0.0,[],-90.94046,47.945631
16066400,Wonder,Cook,Lutsen,79.69,79.69,10.0,0.0,[],-90.920669,47.838133
16005300,Woodpecker,Cook,Maple Hill,9.13,8.9,17.0,0.0,[],-90.237503,47.969204
16068900,Zenith,Cook,Forest Center,0.0,0.0,0.0,0.0,[],-90.912937,47.946579
16081300,Zephyr,Cook,Prairie Portage,139.79,95.0,40.0,0.0,[],-91.03119,48.173967
16025900,Zoo,Cook,Maple Hill,93.08,80.0,26.0,0.0,[],-90.583806,47.893135
17002700,Arnold's,Cottonwood,Delft,48.22,48.22,13.0,0.0,[],-95.151702,43.992917
17003300,Augusta,Cottonwood,Storden,0.0,0.0,0.0,0.0,"['was01634', 'was01438']",-95.27156,44.007016
17001600,Bartsh,Cottonwood,Delft,0.0,0.0,0.0,0.0,[],-95.033283,43.994333
17001800,Bat,Cottonwood,Delft,0.0,0.0,0.0,0.0,['was01441'],-95.07705,43.971697
17005400,Bean,Cottonwood,Storden,163.59,162.09,12.0,0.0,['was02697'],-95.373616,44.071223
17000700,Bingham,Cottonwood,Bingham Lake,269.75,269.75,10.0,8.0,['was01635'],-95.04697,43.921178
17004900,Carey,Cottonwood,Storden,0.0,0.0,0.0,0.0,[],-95.355023,43.962842
17000800,Clear,Cottonwood,Bingham Lake,0.0,0.0,0.0,0.0,['was01437'],-95.07728,43.900367
17002200,Cottonwood,Cottonwood,Windom,154.97,154.97,10.0,8.0,['was02768'],-95.098712,43.879307
17005600,Double,Cottonwood,Storden,239.71,236.1,9.0,0.0,['was00556'],-95.374457,44.051436
17002000,Eagle,Cottonwood,Mountain Lake,105.41,105.41,8.0,6.0,['was01439'],-95.007922,43.950734
32001800,Fish,Jackson,Windom,297.12,150.0,26.0,0.0,"['was01563', 'was01636', 'was02773']",-95.046451,43.845241
17003100,Harder,Cottonwood,Delft,0.0,0.0,0.0,0.0,[],-95.168364,43.967392
17003700,Hurricane,Cottonwood,Storden,0.0,0.0,0.0,0.0,['was01440'],-95.336801,44.111175
17001900,Long,Cottonwood,Mountain Lake,0.0,0.0,0.0,0.0,[],-94.99507,43.964532
17004800,Long,Cottonwood,,0.0,0.0,0.0,0.0,[],0.0,0.0
17000300,Mountain,Cottonwood,Mountain Lake,229.52,219.79,8.0,0.0,"['was00668', 'was00673']",-94.948493,43.94824
17004400,North Oaks,Cottonwood,Dundee,0.0,0.0,0.0,0.0,['was00674'],-95.433442,43.927812
17004100,South Clear,Cottonwood,Dundee,0.0,0.0,0.0,0.0,['was02769'],-95.413883,43.852476
17002400,String,Cottonwood,Wilder,336.23,0.0,3.8,0.0,['was02164'],-95.199738,43.864982
17002300,Swan,Cottonwood,Delft,0.0,0.0,0.0,0.0,['was00027'],0.0,0.0
17006000,Talcot,Cottonwood,Dundee,873.06,873.05,6.0,0.0,"['was00023', 'was02770']",-95.45187,43.877362
17000100,Unnamed,Cottonwood,Mountain Lake,0.0,0.0,0.0,0.0,[],0.0,0.0
17001100,Unnamed,Cottonwood,Bingham Lake,0.0,0.0,0.0,0.0,['was01565'],0.0,0.0
17003000,Unnamed,Cottonwood,Delft,0.0,0.0,0.0,0.0,[],0.0,0.0
17001300,Wolf,Cottonwood,Windom,60.69,0.0,0.0,0.0,[],-95.090124,43.857818
18022500,Adney,Crow Wing,Cross Lake,310.06,157.0,27.0,0.0,['was01556'],-94.010245,46.629809
18006000,Agate,Crow Wing,Cuyuna,187.03,79.0,25.0,0.0,[],-93.913223,46.497067
18020800,Allen,Crow Wing,Outing,44.45,24.0,46.0,0.0,['was01557'],-93.995472,46.795492
18006500,Ann,Crow Wing,Deerwood (Crow Wing),46.61,26.0,46.0,0.0,[],-93.875839,46.463282
18021300,Anna,Crow Wing,Emily,112.16,102.0,19.0,0.0,[],-93.986145,46.76679
18036600,Arrowhead,Crow Wing,Manhattan Beach,296.37,296.37,13.0,0.0,[],-94.216797,46.715321
18003000,Barbour,Crow Wing,Garrison,56.22,13.0,54.0,0.0,[],-93.877983,46.26125
18017300,Bass,Crow Wing,Little Pine,0.0,0.0,0.0,0.0,[],-93.795627,46.718709
18019100,Bass,Crow Wing,Wolford,78.22,78.22,12.0,0.0,[],-93.92747,46.629469
18022900,Bass,Crow Wing,Mission,0.0,0.0,0.0,0.0,[],-94.030636,46.640733
18025600,Bass,Crow Wing,Merrifield,285.18,185.0,24.0,0.0,['was01555'],-94.107783,46.557146
18026400,Bass,Crow Wing,Fifty Lakes,0.0,0.0,0.0,0.0,[],-94.05183,46.704876
18030600,Bass,Crow Wing,Merrifield,399.05,394.0,38.0,0.0,['was02680'],-94.140519,46.49069
18035800,Bass,Crow Wing,Jenkins,121.0,67.0,47.0,0.0,[],-94.186385,46.657785
18038400,Bass,Crow Wing,Crow Wing,0.0,0.0,0.0,0.0,[],-94.309739,46.306707
18040200,Bass,Crow Wing,Lake Hubert,39.79,32.0,18.0,0.0,[],-94.277053,46.471919
18002600,Bassett,Crow Wing,Garrison,35.57,17.0,38.0,0.0,[],-93.863071,46.273889
18038000,Unnamed,Crow Wing,Baxter,0.0,0.0,0.0,0.0,[],0.0,0.0
18003400,Bay,Crow Wing,Deerwood (Crow Wing),2329.9,1005.0,74.0,0.0,['was01598'],-93.850854,46.384392
18035500,Bertha,Crow Wing,Jenkins,336.87,142.0,64.0,0.0,[],-94.252905,46.663333
18031500,Big Trout,Crow Wing,Manhattan Beach,1366.29,369.0,128.0,52.0,['was02951'],-94.157579,46.71569
18017500,Birchdale,Crow Wing,Little Pine,0.0,0.0,0.0,0.0,['was01558'],-93.847914,46.717807
18005900,Black,Crow Wing,Deerwood (Crow Wing),106.39,38.0,47.0,0.0,['was02484'],-93.887545,46.491121
18014000,Black Bear,Crow Wing,Trommald,218.06,55.0,48.0,0.0,['was02681'],-94.059721,46.508123
18011700,Black Hoof,Crow Wing,Ironton,201.1,81.0,29.0,0.0,['was02682'],-94.012608,46.472335
18021100,Blue,Crow Wing,Emily,177.32,75.5,48.0,0.0,[],-93.996331,46.772429
18025900,Bonnie,Crow Wing,Merrifield,76.11,39.0,42.0,0.0,[],-94.127159,46.552356
18002000,Borden,Crow Wing,Garrison,1011.39,304.0,84.0,22.0,['was01560'],-93.862481,46.30155
18007700,Bordwell,Crow Wing,Oreland,0.0,0.0,0.0,0.0,[],-93.920831,46.431067
18021500,Buchite,Crow Wing,Emily,0.0,0.0,0.0,0.0,[],-94.009368,46.740001
18001400,Bulldog,Crow Wing,Pine Center,148.98,75.0,34.0,0.0,[],-93.878723,46.170411
18023100,Butterfield,Crow Wing,Fifty Lakes,193.7,135.0,23.0,0.0,[],-94.023317,46.749336
18010800,Butternut,Crow Wing,Bay Lake,26.0,21.0,34.0,0.0,['was02976'],-93.961228,46.363233
18001800,Camp,Crow Wing,Pine Center,533.59,206.0,42.0,0.0,['was02683'],-93.873751,46.232353
18030700,Campbell,Crow Wing,Merrifield,0.0,0.0,0.0,0.0,[],-94.143749,46.463921
18008300,Carlson,Crow Wing,Cuyuna,92.82,46.0,37.0,0.0,[],-93.889007,46.530103
18039500,Carlson,Crow Wing,Baxter,0.0,0.0,0.0,0.0,[],-94.293988,46.386202
18006100,Cascade,Crow Wing,Deerwood (Crow Wing),44.11,37.0,24.0,0.0,[],-93.901298,46.489963
18008700,Casey,Crow Wing,Cuyuna,59.58,45.0,39.0,10.0,[],-93.825395,46.509886
18009500,Chrysler,Crow Wing,Garrison,0.0,0.0,0.0,0.0,[],-93.944252,46.314084
18035600,Clamshell,Crow Wing,Jenkins,211.06,142.0,44.0,0.0,['was01596'],-94.230239,46.6683
18037400,Clark,Crow Wing,Nisswa,305.41,264.0,31.0,0.0,['was01551'],-94.266457,46.51238
18036400,Clear,Crow Wing,Jenkins,225.91,59.0,63.0,0.0,['was01549'],-94.232471,46.645504
18003800,Clearwater,Crow Wing,Deerwood (Crow Wing),905.49,252.0,54.0,24.0,['was02702'],-93.914321,46.395421
18013100,Clinker,Crow Wing,Crosby,80.72,43.0,35.0,0.0,['was01547'],-93.951836,46.519014
18041400,Clough,Crow Wing,Chickamaw Beach,0.0,0.0,0.0,0.0,[],-94.321062,46.785103
18012700,Cole,Crow Wing,Manganese,0.0,0.0,0.0,0.0,[],-94.018166,46.531569
18026500,Command,Crow Wing,Fifty Lakes,21.44,0.0,0.0,0.0,[],-94.039902,46.702128
18000300,Unnamed,Crow Wing,Garrison,0.0,0.0,0.0,0.0,[],0.0,0.0
18004100,Crooked,Crow Wing,Garrison,462.68,234.0,72.0,0.0,['was01589'],-93.900142,46.371932
18031200,Cross Lake Reservoir,Crow Wing,Cross Lake,1815.0,879.0,84.0,0.0,"['was01559', 'was02700', 'was03088']",-94.136341,46.668034
18015500,Crow Wing,Crow Wing,Fort Ripley,378.94,210.0,26.0,11.0,['was01561'],-94.339726,46.23636
18034100,Crystal,Crow Wing,Merrifield,0.0,0.0,0.0,0.0,[],-94.165324,46.465767
18027100,Daggett,Crow Wing,Cross Lake,258.27,130.0,23.0,0.0,[],-94.092224,46.68938
18020400,Dahler,Crow Wing,Emily,0.0,0.0,0.0,0.0,['was01592'],-93.967689,46.718885
18018200,Deer,Crow Wing,Cuyuna,0.0,0.0,0.0,0.0,[],-93.888743,46.582843
18010700,Dog,Crow Wing,Woodrow,0.0,0.0,0.0,0.0,[],-93.979081,46.358468
18005800,Dogfish,Crow Wing,Deerwood (Crow Wing),0.0,0.0,0.0,0.0,[],-93.851867,46.497114
18019500,Dolney,Crow Wing,Emily,271.65,270.0,16.0,4.0,['was02676'],-94.005959,46.673971
18017800,Duck,Crow Wing,Little Pine,0.0,0.0,0.0,0.0,['was01554'],-93.882313,46.752874
18031400,Duck,Crow Wing,Cross Lake,0.0,0.0,0.0,0.0,['was01553'],-94.161824,46.645797
18009900,Eagle,Crow Wing,Klondyke,0.0,0.0,0.0,0.0,[],-93.948081,46.395962
18029600,Eagle,Crow Wing,Fifty Lakes,349.79,190.0,36.0,0.0,['was01552'],-94.048595,46.755571
18029800,East Fox,Crow Wing,Fifty Lakes,240.88,101.0,65.0,0.0,['was02679'],-94.077192,46.745439
18025700,East Twin,Crow Wing,Mission,28.03,0.0,28.0,0.0,[],-94.130455,46.560509
18040700,East Twin,Crow Wing,Nisswa,163.33,89.0,45.0,0.0,['was02677'],-94.301735,46.557353
18020200,Eastham,Crow Wing,Emily,82.85,55.0,22.0,0.0,[],-93.939565,46.634659
18039600,Edna,Crow Wing,Nisswa,156.45,91.0,63.0,0.0,['was02678'],-94.314125,46.534067
18030500,Edward,Crow Wing,Merrifield,2574.83,1198.0,75.0,0.0,['was01550'],-94.159513,46.508865
18020300,Emily,Crow Wing,Emily,720.73,720.73,13.0,0.0,['was01546'],-93.946272,46.724677
18000900,Erskine,Crow Wing,Pine Center,182.3,181.34,14.0,0.0,['was01590'],-93.892726,46.200684
18024000,Fawn,Crow Wing,Riverton,120.68,108.0,24.0,0.0,['was02954'],-94.109885,46.487086
18030900,Fawn,Crow Wing,Cross Lake,77.57,61.0,24.0,0.0,[],-94.147732,46.633265
18039700,Fawn,Crow Wing,Nisswa,64.41,28.0,40.0,0.0,[],-94.322307,46.536109
18040000,Fish Trap,Crow Wing,Lake Hubert,0.0,0.0,0.0,0.0,[],-94.273264,46.504708
18022400,Fool,Crow Wing,Mission,0.0,0.0,0.0,0.0,[],-94.008575,46.573565
18032900,Garden,Crow Wing,Lake Hubert,0.0,0.0,0.0,0.0,[],-94.20404,46.517781
18032000,Gilbert,Crow Wing,Brainerd,356.58,226.0,45.0,0.0,['was01597'],-94.191871,46.38408
18033800,Gladstone,Crow Wing,Nisswa,437.05,244.0,36.0,0.0,['was01595'],-94.23969,46.478627
18022300,Goggle,Crow Wing,Mission,0.0,0.0,0.0,0.0,[],-94.018165,46.617978
18022600,Goodrich,Crow Wing,Cross Lake,382.15,237.0,35.0,0.0,['was02699'],-94.030098,46.690673
18036200,Grass,Crow Wing,Breezy Point,45.46,36.0,40.0,0.0,['was01548'],-94.223063,46.656268
18011000,Grave,Crow Wing,Brainerd,168.57,168.57,13.0,0.0,[],-93.992217,46.341107
18023300,Green,Crow Wing,Merrifield,10.73,5.37,22.0,0.0,[],-94.139589,46.447963
18028700,Greer,Crow Wing,Cross Lake,354.38,282.0,36.0,0.0,['was02701'],-94.054053,46.639011
18023800,Half Moon,Crow Wing,Trommald,42.46,18.0,23.0,0.0,[],-94.089949,46.506575
18007000,Hamlet,Crow Wing,Deerwood (Crow Wing),307.2,99.0,88.0,0.0,[],-93.862714,46.445941
18004400,Hanks,Crow Wing,Garrison,164.72,49.0,45.0,0.0,[],-93.902309,46.357231
49001400,Hannah,Morrison,Pine Center,95.77,67.77,27.0,0.0,[],-93.863296,46.15555
18010100,Happy,Crow Wing,Loerch,0.0,0.0,0.0,0.0,[],-94.025737,46.392823
18039200,Hartley,Crow Wing,East Gull Lake,135.53,123.0,20.0,0.0,[],-94.30343,46.41876
18012000,Hay,Crow Wing,Riverton,52.2,30.0,19.0,0.0,['was02997'],-94.032691,46.455222
18040100,Hole-in-the-Day,Crow Wing,Lake Hubert,0.0,0.0,0.0,0.0,[],-94.292446,46.481791
18002900,Holt,Crow Wing,Garrison,163.67,89.0,29.0,0.0,[],-93.835708,46.256014
18004300,Horseshoe,Crow Wing,Bay Lake,33.65,24.32,30.0,15.0,[],-93.926595,46.364601
18014400,Horseshoe,Crow Wing,Loerch,0.0,0.0,0.0,0.0,[],-94.123056,46.410589
18023400,Horseshoe,Crow Wing,Merrifield,42.61,29.0,28.0,0.0,[],-94.110111,46.456038
18025100,Horseshoe,Crow Wing,Cross Lake,922.03,526.0,56.0,0.0,['was02222'],-94.115187,46.581798
18037500,Hubert,Crow Wing,Nisswa,1287.75,465.0,83.0,0.0,['was00994'],-94.269192,46.487189
18012800,Hunter,Crow Wing,Manganese,0.0,0.0,0.0,0.0,[],-93.998553,46.538298
18019000,Indian Jack,Crow Wing,Wolford,86.27,64.0,25.0,0.0,[],-93.948399,46.550361
18012900,Island,Crow Wing,Trommald,125.92,86.0,36.0,0.0,[],-93.978264,46.54082
18018300,Island,Crow Wing,Emily,239.53,150.0,37.0,0.0,['was00998'],-93.897793,46.686819
18026800,Loon,Crow Wing,,0.0,0.0,0.0,0.0,[],0.0,0.0
18026900,Island,Crow Wing,Cross Lake,232.4,85.0,76.0,0.0,[],-94.133014,46.710221
18036500,Island,Crow Wing,Breezy Point,67.91,57.0,24.0,0.0,[],-94.270251,46.641295
18038300,Island,Crow Wing,Baxter,0.0,0.0,0.0,0.0,[],-94.310717,46.314341
18039400,Jacks,Crow Wing,Baxter,0.0,0.0,0.0,0.0,[],-94.278802,46.392296
18006400,Jim,Crow Wing,Deerwood (Crow Wing),0.0,0.0,0.0,0.0,[],-93.874017,46.469369
18032800,Johnson,Crow Wing,Lake Hubert,0.0,0.0,0.0,0.0,[],-94.211531,46.524283
18011600,June,Crow Wing,Trommald,99.95,14.0,51.0,0.0,[],-94.016984,46.485108
18029300,Kego,Crow Wing,Fifty Lakes,296.13,168.0,20.0,0.0,['was02292'],-94.085216,46.771211
18001900,Kenney,Crow Wing,Garrison,109.36,33.0,55.0,0.0,[],-93.848812,46.323964
18036100,Kimball,Crow Wing,Jenkins,189.78,37.0,77.0,0.0,['was01027'],-94.202051,46.653775
18012400,Klondyke,Crow Wing,Klondyke,0.0,0.0,0.0,0.0,[],-93.971937,46.443951
18003500,Knieff,Crow Wing,White Hawk,44.33,18.62,42.0,0.0,[],-93.840012,46.412594
18006200,Larson,Crow Wing,Deerwood (Crow Wing),31.64,28.0,43.0,0.0,[],-93.860373,46.47684
18025400,Little Bass,Crow Wing,Mission,94.89,48.0,49.0,0.0,[],-94.087063,46.578679
18011800,Little Black Hoof,Crow Wing,Riverton,72.29,72.29,13.0,0.0,['was02990'],-94.029825,46.467002
18034000,Little Hubert,Crow Wing,Lake Hubert,193.94,161.0,41.0,0.0,[],-94.256799,46.472937
18030200,Little Ox,Crow Wing,Manhattan Beach,46.49,15.0,72.0,0.0,[],-94.117671,46.725345
18035100,Little Pelican,Crow Wing,Breezy Point,271.38,206.0,34.0,0.0,['was00996'],-94.21354,46.558118
18017600,Little Pine,Crow Wing,Little Pine,0.0,0.0,0.0,0.0,[],-93.813761,46.789682
18026600,Little Pine,Crow Wing,Cross Lake,329.86,225.0,36.0,10.0,[],-94.070107,46.703544
18013900,Little Rabbit,Crow Wing,Riverton,172.17,80.0,30.0,0.0,"['was02308', 'was02290']",-94.054267,46.468888
18035700,Little Round,Crow Wing,Cross Lake,0.0,0.0,0.0,0.0,[],-94.17859,46.660957
18036000,Little Star,Crow Wing,Cross Lake,49.24,13.0,30.0,0.0,[],-94.168809,46.655558
18007900,Peterson,Crow Wing,Bay Lake,43.56,37.46,21.0,0.0,[],-93.900566,46.423007
18050100,Long,Crow Wing,Deerwood (Crow Wing),0.0,0.0,0.0,0.0,[],-93.841792,46.472295
49001500,Long,Morrison,Sullivan,125.54,63.0,35.0,0.0,['was00888'],-93.888857,46.1544
18012300,Lookout,Crow Wing,Crosby,236.46,217.0,16.0,0.0,[],-93.957574,46.436477
18011100,Loon,Crow Wing,Crosby,59.96,32.0,20.0,0.0,['was02977'],-93.959499,46.415267
18034200,Lougee,Crow Wing,Mission,211.87,156.0,53.0,0.0,['was01031'],-94.148002,46.544207
18038800,Love,Crow Wing,Nisswa,78.52,63.0,27.0,0.0,[],-94.31868,46.438985
18040300,Lower Cullen,Crow Wing,Nisswa,559.98,180.0,39.0,0.0,['was01028'],-94.291161,46.538868
18018100,Lower Dean,Crow Wing,Wolford,0.0,0.0,0.0,0.0,['was01594'],-93.886377,46.600912
18037800,Lower Hay,Crow Wing,Jenkins,700.21,215.0,100.0,0.0,['was02291'],-94.28391,46.669464
18024300,Lower Mission,Crow Wing,Merrifield,732.2,452.0,27.0,0.0,"['was01029', 'was01030']",-94.09733,46.531065
18018000,Lows,Crow Wing,Little Pine,301.63,301.63,9.0,0.0,[],-93.831727,46.740067
