Lake ID,Lake Name,Lake County,Nearest Town,Lake Coordinates,Lake Area,Littoral Area,Lake Depth,Mean Depth,Water Access Sites
15006100,Mud,Clearwater,Alida,"[-95.299339, 47.429145]",0.0,0.0,0.0,0.0,[]
15007600,Mud,Clearwater,Mallard,"[-95.312757, 47.293153]",0.0,0.0,0.0,0.0,[]
15000500,Ozawindib,Clearwater,Lake Itasca,"[-95.272727, 47.228538]",159.24,63.0,80.0,0.0,['was00738']
15008300,Peterson,Clearwater,Clearbrook,"[-95.389529, 47.663249]",98.87,32.0,70.0,0.0,['was00733']
15014200,Pike,Clearwater,Weme,"[-95.548091, 47.658192]",0.0,0.0,0.0,0.0,[]
15014900,Pine,Clearwater,Gonvick,"[-95.526581, 47.691913]",1236.18,1238.4,15.0,9.0,"['was02376', 'was00528']"
15011600,Rock,Clearwater,Elbow Lake Village,"[-95.482241, 47.203782]",0.0,0.0,0.0,0.0,['was00400']
15007500,Rockstad,Clearwater,Zerkel,"[-95.390552, 47.29219]",141.52,122.0,18.0,0.0,['was00399']
44000100,Roy,Mahnomen,Zerkel,"[-95.552757, 47.31719]",695.44,638.0,16.0,0.0,[]
15014000,Second,Clearwater,Ebro,"[-95.474287, 47.518526]",72.29,17.0,47.0,0.0,['was00386']
15008400,Solberg,Clearwater,Leonard,"[-95.313607, 47.624207]",0.0,0.0,0.0,0.0,['was00380']
15003500,Spike,Clearwater,Leonard,"[-95.276541, 47.737405]",0.0,0.0,0.0,0.0,['was02024']
15014100,Third,Clearwater,Ebro,"[-95.518662, 47.52345]",0.0,0.0,0.0,0.0,[]
15000800,Twin,Clearwater,Lake Itasca,"[-95.282292, 47.204125]",92.02,46.0,45.0,0.0,[]
15002100,Unnamed,Clearwater,Alida,"[0, 0]",0.0,0.0,0.0,0.0,[]
15005900,Upper Rice,Clearwater,Alida,"[-95.294644, 47.39518]",1526.72,1526.72,13.0,6.0,['was00387']
15006000,Walker Brook,Clearwater,Shevlin,"[-95.299101, 47.491438]",95.24,26.0,45.0,0.0,['was02020']
15012800,Waptus,Clearwater,Zerkel,"[-95.444372, 47.256318]",51.87,24.0,45.0,0.0,['was01478']
15014700,Willborg,Clearwater,Bagley,"[-95.449513, 47.589987]",0.0,0.0,0.0,0.0,[]
16018400,Abita,Cook,Grand Marais,"[-90.455742, 47.92311]",92.7,92.69,14.0,0.0,[]
16051500,Ada,Cook,Tofte,"[-90.841681, 47.931628]",23.49,23.49,13.0,0.0,[]
16035900,Agnes,Cook,Lutsen,"[-90.679377, 47.698345]",68.31,68.31,6.0,5.0,[]
16011400,Alder,Cook,Grand Marais,"[-90.294688, 48.045377]",528.93,132.0,72.0,0.0,[]
16032000,Allen,Cook,Grand Marais,"[-90.535844, 48.013898]",47.8,47.8,12.0,0.0,[]
16031100,Alpha,Cook,Maple Hill,"[-90.622664, 48.025029]",0.0,0.0,0.0,0.0,[]
16075900,Alpine,Cook,Grand Marais,"[-90.990411, 48.132443]",908.63,403.0,65.0,0.0,[]
16062200,Alton,Cook,Tofte,"[-90.909266, 47.870692]",968.63,320.0,72.0,0.0,[]
16061800,Ambush,Cook,Tofte,"[-90.86062, 48.172072]",31.26,31.26,15.0,0.0,[]
16047000,Anderson,Cook,Tofte,"[-90.823313, 47.798922]",12.85,12.85,6.0,0.0,[]
16045200,Silver,Cook,Lutsen,"[-90.763809, 47.785001]",22.4,22.4,6.0,0.0,[]
16020400,Aspen,Cook,Grand Marais,"[-90.41222, 48.042415]",141.24,90.0,29.0,0.0,['was02480']
16008800,Assinika,Cook,Grand Marais,"[-90.254393, 47.960817]",23.15,23.15,5.0,0.0,[]
16040700,Axe,Cook,Lutsen,"[-90.685462, 47.910029]",54.77,54.77,12.0,0.0,[]
16025700,Babble,Cook,Lutsen,"[-90.620013, 47.854826]",0.0,0.0,0.0,0.0,[]
16048600,Baker,Cook,Lutsen,"[-90.818369, 47.845523]",20.15,20.15,10.0,0.0,['was02476']
16018200,Ball Club,Cook,Grand Marais,"[-90.494234, 47.912853]",205.99,159.0,25.0,0.0,['was02483']
16035000,Banadad,Cook,Maple Hill,"[-90.661201, 48.038485]",177.87,89.0,45.0,0.0,[]
16035800,Barker,Cook,Lutsen,"[-90.746715, 47.696911]",149.06,149.06,15.0,0.0,['was02489']
16075200,Bat,Cook,Grand Marais,"[-90.914648, 48.066597]",83.23,19.0,110.0,0.0,[]
16016400,Bath,Cook,Grand Marais,"[-90.490148, 47.889882]",27.74,22.5,23.0,0.0,[]
16007200,Bean,Cook,Maple Hill,"[-90.2435, 48.028712]",0.0,0.0,0.0,0.0,[]
16020500,Bear Club,Cook,Grand Marais,"[-90.394052, 48.028908]",24.86,24.86,11.0,0.0,[]
16022800,Bearskin,Cook,Grand Marais,"[-90.424467, 48.066541]",509.22,94.0,78.0,31.0,"['was00115', 'was01906']"
16006700,Beaver,Cook,Maple Hill,"[-90.202376, 48.040654]",52.42,0.0,22.0,0.0,[]
16030000,Bedew,Cook,Maple Hill,"[-90.626813, 48.053031]",33.76,0.0,18.0,0.0,[]
16006300,Bench,Cook,Grand Marais,"[-90.237153, 48.055589]",28.67,23.8,16.0,0.0,[]
16005200,Benson,Cook,Grand Marais,"[-90.2487, 47.849794]",32.6,32.6,5.0,0.0,[]
16031200,Beta,Cook,Maple Hill,"[-90.622926, 48.021363]",0.0,0.0,0.0,0.0,[]
16065900,Beth,Cook,Tofte,"[-90.944895, 47.85795]",170.05,101.0,22.0,0.0,[]
16064700,Big Snow,Cook,Sawbill Landing,"[-90.979983, 47.785991]",48.69,48.69,12.0,0.0,[]
16034400,Bigsby,Cook,Lutsen,"[-90.635934, 47.729583]",95.35,95.35,4.0,0.0,[]
16009800,Binagami,Cook,Grand Marais,"[-90.357695, 47.847733]",117.31,0.0,21.0,0.0,['was01120']
16062700,Bingshick,Cook,Grand Marais,"[-90.89574, 48.083849]",45.69,22.3,37.0,0.0,[]
16024700,Birch,Cook,Grand Marais,"[-90.534474, 48.069154]",236.31,70.7,69.0,26.0,['was01125']
16053200,Blue Snow,Cook,Prairie Portage,"[-90.870273, 48.058937]",51.43,0.0,50.0,0.0,[]
16015100,Blueberry,Cook,Grand Marais,"[-90.416666, 47.796146]",19.05,19.05,7.0,0.0,[]
16005000,Bogus,Cook,Grand Marais,"[-90.137716, 47.866616]",18.29,13.1,25.0,10.0,['was01114']
16038300,Bouder,Cook,Grand Marais,"[-90.748806, 47.83939]",128.7,125.9,17.0,0.0,['was01121']
16021100,Bow,Cook,Maple Hill,"[-90.441361, 48.026162]",0.0,0.0,0.0,0.0,[]
16004400,Boys,Cook,Grand Marais,"[-90.219078, 47.872788]",23.86,23.86,13.0,5.4,['was02472']
16060000,Brandt,Cook,Prairie Portage,"[-90.867151, 48.071874]",111.35,66.0,80.0,0.0,[]
16034800,Brule,Cook,Grand Marais,"[-90.671791, 47.937947]",4326.73,1431.0,78.0,35.0,['was02482']
16036400,Bulge,Cook,Lutsen,"[-90.76305, 47.790367]",11.04,11.04,8.0,0.0,[]
16027000,Bull,Cook,Lutsen,"[-90.606946, 47.939571]",53.18,45.0,33.0,9.0,[]
16047700,Burnt,Cook,Lutsen,"[-90.836682, 47.876242]",357.62,222.0,23.0,0.0,[]
16027400,Calf,Cook,Maple Hill,"[-90.605532, 47.931776]",14.15,14.0,18.0,7.0,[]
16039700,Cam,Cook,Lutsen,"[-90.750386, 47.961208]",56.43,29.0,57.0,15.0,[]
16011200,Canoe,Cook,Grand Marais,"[-90.267084, 48.052567]",96.41,55.0,40.0,0.0,[]
16014100,Caribou,Cook,Grand Marais,"[-90.308339, 48.069835]",461.73,0.0,65.0,0.0,[]
16024000,Caribou,Cook,Grand Marais,"[-90.509783, 48.02386]",246.15,203.0,26.0,0.0,[]
16036000,Caribou,Cook,Lutsen,"[-90.659636, 47.711271]",720.62,439.0,30.0,0.0,['was01631']
16022100,Carl,Cook,Maple Hill,"[-90.441653, 47.990372]",48.8,43.8,22.0,0.0,[]
